Sample,X(ms) [07.06.2012 20:53:07 090 UTC],"CycleTimeMeasurement.CycleTimeInfo"
471,1339102383363.730392,12287000
472,1339102383378.706832,12338000
473,1339102383391.521600,12701000
474,1339102383404.393048,12365000
475,1339102383417.134744,12330000
476,1339102383430.066520,12320000
477,1339102383445.081408,12393000
478,1339102383458.104096,12713000
479,1339102383470.827688,12495000
480,1339102383483.665680,12289000
481,1339102383497.569256,12365000
482,1339102383511.705968,12446000
483,1339102383524.731440,12745000
484,1339102383537.441032,12491000
485,1339102383550.211112,12290000
486,1339102383565.186592,12264000
487,1339102383579.810808,12773000
488,1339102383592.742768,12743000
489,1339102383605.592064,12426000
490,1339102383619.224960,12374000
491,1339102383633.783720,12496000
492,1339102383646.685816,12849000
493,1339102383659.495576,12396000
494,1339102383672.336424,12325000
495,1339102383685.026992,12341000
496,1339102383699.128896,12263000
497,1339102383713.207904,12471000
498,1339102383726.227080,12806000
499,1339102383739.046672,12469000
500,1339102383751.776992,12373000
501,1339102383764.608784,12280000
502,1339102383780.600184,12351000
503,1339102383793.448232,13052000
504,1339102383806.418584,12389000
505,1339102383819.185560,12439000
506,1339102383832.103528,12320000
507,1339102383844.802504,12405000
508,1339102383859.667016,12276000
509,1339102383872.626480,12592000
510,1339102383887.176808,12436000
511,1339102383900.209632,12597000
512,1339102383913.698888,12490000
513,1339102383928.423424,12418000
514,1339102383941.255800,12841000
515,1339102383954.210600,12393000
516,1339102383966.967712,12405000
517,1339102383979.714248,12329000
518,1339102383993.545384,12295000
519,1339102384007.699304,12483000
520,1339102384020.680224,12746000
521,1339102384033.521336,12460000
522,1339102384046.273272,12384000
523,1339102384059.105128,12280000
524,1339102384074.114336,12379000
525,1339102384087.009088,12779000
526,1339102384099.901896,12438000
527,1339102384112.625912,12369000
528,1339102384125.474624,12283000
529,1339102384140.513560,12364000
530,1339102384153.441736,12803000
531,1339102384166.241640,12459000
532,1339102384179.042128,12322000
533,1339102384191.906240,12342000
534,1339102384204.749720,12390000
535,1339102384221.288304,12330000
536,1339102384234.359144,12898000
537,1339102384247.139152,12500000
538,1339102384259.936824,12354000
539,1339102384274.656424,12290000
540,1339102384287.949232,12641000
541,1339102384300.783632,12608000
542,1339102384313.538992,12367000
543,1339102384326.440496,12328000
544,1339102384341.391832,12363000
545,1339102384354.370584,12707000
546,1339102384367.169264,12466000
547,1339102384380.097472,12361000
548,1339102384393.331296,12425000
549,1339102384408.051240,12372000
550,1339102384420.959144,12813000
551,1339102384433.774512,12446000
552,1339102384446.672856,12362000
553,1339102384461.530280,12350000
554,1339102384474.643024,12709000
555,1339102384487.441920,12505000
556,1339102384500.288104,12353000
557,1339102384512.993472,12336000
558,1339102384528.035368,12281000
559,1339102384542.761200,12784000
560,1339102384555.615600,12731000
561,1339102384568.466496,12355000
562,1339102384583.353784,12360000
563,1339102384596.439592,12728000
564,1339102384609.170264,12517000
565,1339102384622.030560,12310000
566,1339102384634.840000,12334000
567,1339102384649.831192,12341000
568,1339102384662.785080,12752000
569,1339102384676.535784,12420000
570,1339102384689.409872,12560000
571,1339102384702.423608,12438000
572,1339102384716.546744,12447000
573,1339102384730.583704,12529000
574,1339102384743.422592,12777000
575,1339102384756.304864,12393000
576,1339102384769.011032,12376000
577,1339102384781.730792,12276000
578,1339102384796.738688,12267000
579,1339102384809.555256,12732000
580,1339102384822.466424,12357000
581,1339102384835.272528,12378000
582,1339102384850.182896,12378000
583,1339102384865.415344,12883000
584,1339102384878.425096,12940000
585,1339102384891.170432,12501000
586,1339102384904.000536,12316000
587,1339102384916.775184,12318000
588,1339102384931.048736,12351000
589,1339102384945.000064,12585000
590,1339102384957.937976,12708000
591,1339102384970.702456,12422000
592,1339102384983.458296,12339000
593,1339102384996.338184,12291000
594,1339102385011.203256,12365000
595,1339102385024.258512,12617000
596,1339102385037.006272,12480000
597,1339102385049.735424,12317000
598,1339102385062.688448,12301000
599,1339102385077.704032,12454000
600,1339102385090.673144,12804000
601,1339102385103.511168,12492000
602,1339102385116.338936,12362000
603,1339102385130.440208,12345000
604,1339102385145.474800,12681000
605,1339102385159.270864,12827000
606,1339102385172.231592,12634000
607,1339102385184.993712,12441000
608,1339102385199.914176,12342000
609,1339102385212.769512,12590000
610,1339102385225.678888,12421000
611,1339102385238.579024,12360000
612,1339102385251.351152,12396000
613,1339102385266.440472,12310000
614,1339102385279.328192,12763000
615,1339102385292.152184,12430000
616,1339102385304.976728,12336000
617,1339102385317.777968,12358000
618,1339102385331.441512,12350000
619,1339102385345.834456,12480000
620,1339102385358.785040,12752000
621,1339102385371.650776,12424000
622,1339102385384.471248,12409000
623,1339102385399.390176,12343000
624,1339102385412.323072,12685000
625,1339102385425.200792,12413000
626,1339102385438.065368,12371000
627,1339102385450.889992,12393000
628,1339102385465.778720,12312000
629,1339102385480.599632,12679000
630,1339102385493.474616,12713000
631,1339102385506.371016,12441000
632,1339102385519.142776,12373000
633,1339102385533.288616,12314000
634,1339102385547.122800,12547000
635,1339102385560.033720,12629000
636,1339102385573.729912,12377000
637,1339102385586.674848,12580000
638,1339102385601.512552,12459000
639,1339102385614.439104,12604000
640,1339102385627.216600,12442000
641,1339102385640.146856,12290000
642,1339102385653.389856,12421000
643,1339102385667.954704,12357000
644,1339102385680.817384,12656000
645,1339102385693.619328,12410000
646,1339102385706.528744,12330000
