Sample,X(ms) [11.04.2025 12:15:23 405 UTC],"CycleTimeMeasurement.CycleTimeInfo"
495,1744373733872.097024,14382000
496,1744373733904.706336,14426000
497,1744373733938.341640,14304000
498,1744373733970.352720,14563000
499,1744373734003.169408,14289000
500,1744373734035.971072,14289000
501,1744373734069.005320,14332000
502,1744373734097.120464,14459000
503,1744373734129.985856,13749000
504,1744373734163.423976,14429000
505,1744373734196.161208,14409000
506,1744373734229.037968,14368000
507,1744373734253.472160,14319000
508,1744373734282.354168,13935000
509,1744373734315.650112,13867000
510,1744373734348.482008,14309000
511,1744373734381.422416,14425000
512,1744373734414.273920,14450000
513,1744373734447.953136,14406000
514,1744373734481.807904,14536000
515,1744373734514.497168,14720000
516,1744373734547.182072,14467000
517,1744373734580.654640,14268000
518,1744373734613.439328,14446000
519,1744373734640.961368,14268000
520,1744373734675.024880,14087000
521,1744373734708.432032,14439000
522,1744373734741.504120,14412000
523,1744373734775.088000,14626000
524,1744373734807.872512,14588000
525,1744373734841.536880,14372000
526,1744373734874.625368,14490000
527,1744373734908.112552,14736000
528,1744373734935.792760,14437000
529,1744373734968.707120,14004000
530,1744373735001.504400,14473000
531,1744373735034.224448,14311000
532,1744373735067.554848,14254000
533,1744373735099.709704,14316000
534,1744373735133.103856,14342000
535,1744373735165.726376,14436000
536,1744373735198.543824,14314000
537,1744373735231.502544,14272000
538,1744373735264.371424,14530000
539,1744373735297.873976,14517000
540,1744373735330.674496,14502000
541,1744373735363.584656,14391000
542,1744373735396.210504,14432000
543,1744373735429.699304,14322000
544,1744373735461.758520,14380000
545,1744373735494.481720,14155000
546,1744373735527.392176,14440000
547,1744373735555.840552,14382000
548,1744373735587.535840,13948000
549,1744373735620.097896,14473000
550,1744373735647.631064,14274000
551,1744373735680.626768,14031000
552,1744373735713.695384,14610000
553,1744373735747.072696,14477000
554,1744373735779.808568,14333000
555,1744373735812.560440,14350000
556,1744373735837.056936,14371000
557,1744373735869.905736,13727000
558,1744373735903.391056,14425000
559,1744373735936.350616,14526000
560,1744373735969.040896,14523000
561,1744373736001.823848,14309000
562,1744373736034.624120,14314000
563,1744373736067.150224,14455000
564,1744373736100.081648,14151000
565,1744373736123.118032,14464000
566,1744373736155.133760,13604000
567,1744373736187.792680,14255000
568,1744373736221.345192,14314000
569,1744373736254.066664,14506000
570,1744373736286.691512,14366000
571,1744373736319.455456,14337000
572,1744373736351.548840,14189000
573,1744373736384.252240,14446000
574,1744373736416.928360,14283000
575,1744373736449.629568,14184000
576,1744373736482.319800,14302000
577,1744373736515.118320,14457000
578,1744373736547.922712,14352000
579,1744373736580.687200,14379000
580,1744373736614.447936,14425000
581,1744373736644.543648,14659000
582,1744373736678.927488,14052000
583,1744373736711.631432,14622000
584,1744373736745.197240,14345000
585,1744373736777.858152,14500000
586,1744373736810.691064,14334000
587,1744373736843.569280,14391000
588,1744373736876.321024,14344000
589,1744373736909.117608,14434000
590,1744373736941.698056,14273000
591,1744373736975.359280,14291000
592,1744373737007.405864,14559000
593,1744373737040.740032,14277000
594,1744373737073.823096,14381000
595,1744373737107.486488,14497000
596,1744373737140.144480,14600000
597,1744373737173.088840,14444000
598,1744373737202.496976,14384000
599,1744373737231.197624,14090000
600,1744373737263.985992,13763000
601,1744373737296.576488,14378000
602,1744373737329.552424,14256000
