meting_nummer,tijd_unix_ms,testwaarde,echo_waarde,verschil,round_trip_seconden
163,1744277144913,163,163,0,0.01784348487854004
164,1744277145155,164,164,0,0.009047746658325195
165,1744277145383,165,165,0,0.014899015426635742
166,1744277145611,166,166,0,0.009207963943481445
167,1744277145832,167,167,0,0.00914907455444336
168,1744277146052,168,168,0,0.009057760238647461
169,1744277146276,169,169,0,0.009149312973022461
170,1744277146494,170,170,0,0.009140968322753906
171,1744277146713,171,171,0,0.010113954544067383
172,1744277146939,172,172,0,0.009115219116210938
173,1744277147158,173,173,0,0.008950471878051758
174,1744277147386,174,174,0,0.009093523025512695
175,1744277147605,175,175,0,0.009138345718383789
176,1744277147824,176,176,0,0.009490489959716797
177,1744277148043,177,177,0,0.008881092071533203
178,1744277148263,178,178,0,0.009145736694335938
179,1744277148489,179,179,0,0.009946584701538086
180,1744277148721,180,180,0,0.017168283462524414
181,1744277148965,181,181,0,0.00904083251953125
182,1744277149186,182,182,0,0.018083572387695312
183,1744277149414,183,183,0,0.008915424346923828
184,1744277149633,184,184,0,0.015733718872070312
185,1744277149859,185,185,0,0.011288166046142578
186,1744277150087,186,186,0,0.009027242660522461
187,1744277150313,187,187,0,0.00922536849975586
188,1744277150532,188,188,0,0.009833335876464844
189,1744277150767,189,189,0,0.010068893432617188
190,1744277150990,190,190,0,0.018273115158081055
191,1744277151225,191,191,0,0.00911259651184082
192,1744277151444,192,192,0,0.009132623672485352
193,1744277151668,193,193,0,0.009026288986206055
194,1744277151887,194,194,0,0.00874638557434082
195,1744277152107,195,195,0,0.009049177169799805
196,1744277152327,196,196,0,0.009017705917358398
197,1744277152546,197,197,0,0.018106698989868164
198,1744277152774,198,198,0,0.010251760482788086
199,1744277152995,199,199,0,0.017261981964111328
200,1744277153223,200,200,0,0.016311168670654297
201,1744277153450,201,201,0,0.009787559509277344
202,1744277153678,202,202,0,0.009148120880126953
203,1744277153897,203,203,0,0.010972261428833008
204,1744277154124,204,204,0,0.010011434555053711
205,1744277154345,205,205,0,0.009031534194946289
206,1744277154564,206,206,0,0.009467363357543945
207,1744277154784,207,207,0,0.016303300857543945
208,1744277155011,208,208,0,0.009945392608642578
209,1744277155240,209,209,0,0.009201765060424805
210,1744277155459,210,210,0,0.010080099105834961
211,1744277155687,211,211,0,0.008853435516357422
212,1744277155911,212,212,0,0.009160518646240234
213,1744277156131,213,213,0,0.01435708999633789
214,1744277156358,214,214,0,0.009432554244995117
215,1744277156578,215,215,0,0.009148359298706055
216,1744277156797,216,216,0,0.009207487106323242
217,1744277157016,217,217,0,0.016070842742919922
218,1744277157242,218,218,0,0.009110212326049805
219,1744277157461,219,219,0,0.0172879695892334
220,1744277157688,220,220,0,0.010139942169189453
221,1744277157908,221,221,0,0.008893489837646484
222,1744277158127,222,222,0,0.015606880187988281
223,1744277158366,223,223,0,0.009109258651733398
224,1744277158585,224,224,0,0.009107112884521484
225,1744277158803,225,225,0,0.017750263214111328
226,1744277159031,226,226,0,0.013206005096435547
227,1744277159256,227,227,0,0.009173870086669922
228,1744277159475,228,228,0,0.018200159072875977
229,1744277159704,229,229,0,0.009129524230957031
230,1744277159923,230,230,0,0.009193181991577148
231,1744277160142,231,231,0,0.009068727493286133
232,1744277160361,232,232,0,0.009894609451293945
233,1744277160580,233,233,0,0.009462833404541016
234,1744277160808,234,234,0,0.009294986724853516
235,1744277161028,235,235,0,0.009177923202514648
236,1744277161247,236,236,0,0.009130001068115234
237,1744277161469,237,237,0,0.011218070983886719
238,1744277161696,238,238,0,0.010274887084960938
239,1744277161924,239,239,0,0.009169340133666992
240,1744277162143,240,240,0,0.014112472534179688
241,1744277162368,241,241,0,0.009846210479736328
242,1744277162587,242,242,0,0.011420488357543945
243,1744277162815,243,243,0,0.009212493896484375
244,1744277163037,244,244,0,0.01324772834777832
245,1744277163260,245,245,0,0.01215052604675293
246,1744277163481,246,246,0,0.00913548469543457
247,1744277163705,247,247,0,0.009260177612304688
248,1744277163924,248,248,0,0.010345935821533203
249,1744277164144,249,249,0,0.011683464050292969
250,1744277164366,250,250,0,0.009241819381713867
251,1744277164585,251,251,0,0.009154558181762695
252,1744277164804,252,252,0,0.008915185928344727
253,1744277165023,253,253,0,0.010034322738647461
254,1744277165243,254,254,0,0.011197090148925781
255,1744277165471,255,255,0,0.009110212326049805
256,1744277165692,256,256,0,0.009194135665893555
257,1744277165910,257,257,0,0.014009714126586914
258,1744277166135,258,258,0,0.02225661277770996
259,1744277166384,259,259,0,0.01672816276550293
260,1744277166626,260,260,0,0.010332107543945312
261,1744277166855,261,261,0,0.009114265441894531
262,1744277167074,262,262,0,0.008998394012451172
263,1744277167294,263,263,0,0.009240388870239258
264,1744277167513,264,264,0,0.00895237922668457
265,1744277167734,265,265,0,0.01721954345703125
266,1744277167962,266,266,0,0.009002447128295898
267,1744277168181,267,267,0,0.009145736694335938
268,1744277168399,268,268,0,0.009112358093261719
269,1744277168619,269,269,0,0.009251832962036133
270,1744277168839,270,270,0,0.009124040603637695
271,1744277169060,271,271,0,0.009068965911865234
272,1744277169279,272,272,0,0.009016752243041992
273,1744277169497,273,273,0,0.00864267349243164
274,1744277169716,274,274,0,0.0250699520111084
275,1744277169967,275,275,0,0.009164571762084961
276,1744277170186,276,276,0,0.011361837387084961
277,1744277170414,277,277,0,0.009058713912963867
278,1744277170633,278,278,0,0.009272575378417969
279,1744277170851,279,279,0,0.011157989501953125
280,1744277171079,280,280,0,0.009252786636352539
281,1744277171297,281,281,0,0.0152587890625
282,1744277171525,282,282,0,0.008260726928710938
283,1744277171744,283,283,0,0.009087800979614258
284,1744277171963,284,284,0,0.009350776672363281
285,1744277172182,285,285,0,0.009306192398071289
286,1744277172421,286,286,0,0.00885772705078125
287,1744277172640,287,287,0,0.010454416275024414
288,1744277172868,288,288,0,0.009192705154418945
289,1744277173088,289,289,0,0.00928950309753418
290,1744277173306,290,290,0,0.013722419738769531
291,1744277173530,291,291,0,0.009128570556640625
292,1744277173748,292,292,0,0.00997781753540039
293,1744277173968,293,293,0,0.009374380111694336
294,1744277174197,294,294,0,0.009128570556640625
295,1744277174416,295,295,0,0.008947372436523438
296,1744277174634,296,296,0,0.009026050567626953
297,1744277174854,297,297,0,0.008393526077270508
298,1744277175074,298,298,0,0.009199380874633789
299,1744277175293,299,299,0,0.011129617691040039
300,1744277175514,300,300,0,0.010397195816040039
301,1744277175738,301,301,0,0.009060144424438477
302,1744277175957,302,302,0,0.009893655776977539
303,1744277176186,303,303,0,0.00891423225402832
304,1744277176404,304,304,0,0.0131683349609375
305,1744277176632,305,305,0,0.017965316772460938
306,1744277176861,306,306,0,0.013224124908447266
307,1744277177084,307,307,0,0.009086132049560547
