Sample,X(ms) [11.04.2025 12:57:37 761 UTC],"CycleTimeMeasurement.CycleTimeInfo"
152,1744376255420.835160,12667000
153,1744376255433.803528,12588000
154,1744376255448.908328,12542000
155,1744376255461.908952,12699000
156,1744376255478.054808,12544000
157,1744376255493.629432,13137000
158,1744376255509.030296,13089000
159,1744376255522.149624,13101000
160,1744376255535.419680,12609000
161,1744376255548.390512,12686000
162,1744376255561.366944,12516000
163,1744376255576.635768,12459000
164,1744376255589.762792,13045000
165,1744376255604.619344,12642000
166,1744376255617.749352,12835000
167,1744376255634.013600,12603000
168,1744376255651.979824,13015000
169,1744376255669.933184,13507000
170,1744376255685.974376,13414000
171,1744376255701.478880,13169000
172,1744376255714.565792,13208000
173,1744376255727.692944,12632000
174,1744376255740.614888,12567000
175,1744376255754.949056,12464000
176,1744376255769.100816,12641000
177,1744376255782.123720,12906000
178,1744376255795.140672,12564000
179,1744376255809.996608,12536000
180,1744376255825.227008,12886000
181,1744376255838.300112,12867000
182,1744376255851.316480,12580000
183,1744376255864.211992,12510000
184,1744376255878.021792,12469000
185,1744376255892.590048,12602000
186,1744376255905.829656,12898000
187,1744376255918.949992,12675000
188,1744376255931.878648,12604000
189,1744376255946.939056,12507000
190,1744376255960.052800,12794000
191,1744376255973.114808,12648000
192,1744376255986.231104,12540000
193,1744376255999.291640,12634000
194,1744376256014.460720,12531000
195,1744376256027.638440,12929000
196,1744376256040.565408,12643000
197,1744376256053.590448,12495000
198,1744376256069.045904,12521000
199,1744376256083.062496,12900000
200,1744376256096.140936,12981000
201,1744376256109.265880,12613000
202,1744376256124.092888,12613000
203,1744376256139.403552,12838000
204,1744376256152.546824,13051000
205,1744376256165.627888,12647000
206,1744376256178.597288,12556000
207,1744376256191.659232,12497000
208,1744376256207.131864,12596000
209,1744376256220.294784,13077000
210,1744376256233.306776,12643000
211,1744376256246.229368,12507000
212,1744376256261.302624,12499000
213,1744376256274.572344,12816000
214,1744376256287.653360,12704000
215,1744376256300.667368,12580000
216,1744376256313.690936,12546000
217,1744376256326.661392,12535000
218,1744376256341.814760,12515000
219,1744376256355.012144,12861000
220,1744376256367.995344,12668000
221,1744376256381.066920,12509000
222,1744376256393.943024,12566000
223,1744376256407.078328,12442000
224,1744376256422.172728,12539000
225,1744376256437.020104,12862000
226,1744376256450.083768,12797000
227,1744376256463.126448,12601000
228,1744376256477.463048,12565000
229,1744376256491.926488,12841000
230,1744376256505.108464,13048000
231,1744376256518.119024,12655000
232,1744376256531.092952,12528000
233,1744376256546.230600,12499000
234,1744376256559.530880,12841000
235,1744376256572.586920,12748000
236,1744376256585.637304,12583000
