Sample,X(ms) [11.04.2025 11:50:10 496 UTC],"CycleTimeMeasurement.CycleTimeInfo"
114,1744372212726.616959,87937191
115,1744372212815.547212,88864454
116,1744372212903.461346,88217742
117,1744372212991.445235,87924146
118,1744372213080.559519,87981640
119,1744372213168.791928,89109369
120,1744372213257.826292,88920605
121,1744372213345.866759,88342706
122,1744372213434.683261,88657263
123,1744372213523.741501,88202377
124,1744372213614.680732,89051654
125,1744372213704.825426,90947684
126,1744372213794.804919,90140720
127,1744372213883.235306,89985996
128,1744372213971.085452,88417755
129,1744372214059.027692,87973814
130,1744372214147.471608,87828822
131,1744372214237.367141,89072395
132,1744372214326.222492,89258512
133,1744372214413.525741,88861266
134,1744372214503.433586,87919614
135,1744372214593.405159,89305213
136,1744372214682.546488,89960649
137,1744372214771.632861,89140551
138,1744372214859.597821,89084680
139,1744372214947.787661,87962587
140,1744372215036.618288,88189808
141,1744372215125.758879,88834032
142,1744372215213.817119,89138088
143,1744372215301.939332,88058818
144,1744372215392.033466,88743902
145,1744372215481.234675,89471800
146,1744372215570.264035,89207218
147,1744372215661.306328,89024800
148,1744372215750.572275,91089476
149,1744372215839.547661,89868938
150,1744372215927.390092,88325355
151,1744372216014.637875,87836098
152,1744372216102.632981,87253729
153,1744372216192.522488,87996684
154,1744372216281.562248,89889142
155,1744372216369.733715,89033760
156,1744372216458.658159,88174538
157,1744372216547.751906,88926454
158,1744372216638.644412,89092973
159,1744372216729.061181,90894613
160,1744372216818.804128,91116667
161,1744372216907.928061,89043551
162,1744372216998.309306,89141169
163,1744372217089.226119,90964378
164,1744372217179.291741,90306053
165,1744372217268.564906,90067044
166,1744372217358.423346,89927209
167,1744372217447.421359,89212218
168,1744372217535.720968,88991053
169,1744372217624.706648,88303814
170,1744372217713.749301,88987724
171,1744372217801.877052,89035502
172,1744372217890.883879,88132387
173,1744372217980.928795,89009853
174,1744372218069.346999,90062685
175,1744372218159.285719,88996680
176,1744372218249.074048,89336969
177,1744372218338.502506,89991133
178,1744372218427.384532,89231018
179,1744372218516.237252,88878213
180,1744372218604.576959,88857845
181,1744372218693.776501,88348071
182,1744372218782.415195,89792813
183,1744372218870.817586,88039049
184,1744372218960.760488,89095876
185,1744372219050.096581,89246822
186,1744372219140.149932,89363253
187,1744372219228.901652,90024880
188,1744372219318.100106,88774836
189,1744372219408.354452,89198702
190,1744372219498.257226,90232395
191,1744372219587.579368,89901827
192,1744372219677.420128,89882973
193,1744372219766.497266,89273818
194,1744372219854.639941,89083671
195,1744372219942.630652,88163049
196,1744372220031.607412,87992934
197,1744372220120.841719,88949133
198,1744372220210.086812,89241795
199,1744372220299.065208,89851160
200,1744372220387.852648,89081285
201,1744372220477.081706,88070822
202,1744372220566.935355,89263511
203,1744372220656.282332,89884547
204,1744372220746.249066,89287053
205,1744372220836.416919,90018120
206,1744372220924.334315,90115849
207,1744372221012.414581,87918973
208,1744372221101.390421,88080347
209,1744372221189.566226,88967738
210,1744372221278.607839,88180862
211,1744372221367.681088,89043489
212,1744372221455.736101,89078356
213,1744372221544.821368,88047266
214,1744372221633.977852,89089098
215,1744372221721.916546,89166964
216,1744372221811.077252,87943538
217,1744372221900.134328,89258342
218,1744372221989.285559,88940934
219,1744372222078.455435,89145378
220,1744372222167.297875,89186880
221,1744372222255.498408,88826635
222,1744372222344.223781,88751151
223,1744372222434.444479,88180867
224,1744372222523.525061,90230324
225,1744372222612.579123,89066703
226,1744372222699.843421,89060000
227,1744372222788.788288,87868902
228,1744372222877.707492,88338658
229,1744372222964.724248,88914093
230,1744372223053.665026,87032213
231,1744372223144.749386,88928254
232,1744372223236.036759,91096266
233,1744372223325.938506,91353182
234,1744372223414.938248,89845312
235,1744372223503.296155,89004782
236,1744372223593.258741,88924240
237,1744372223682.180301,89364258
238,1744372223771.323266,88927640
239,1744372223861.545035,89140613
240,1744372223949.717079,90225235
241,1744372224038.682866,88783916
242,1744372224127.570701,88355476
243,1744372224218.404701,88882080
244,1744372224307.620892,90841906
245,1744372224395.879995,89203907
246,1744372224484.743248,88266489
247,1744372224573.738901,88866373
248,1744372224661.998826,88986511
249,1744372224750.912315,88266334
250,1744372224839.080835,88937226
251,1744372224928.909821,88832729
252,1744372225018.309439,89159578
253,1744372225107.847435,89943160
254,1744372225196.840639,88988787
255,1744372225286.066595,88993675
256,1744372225374.297372,89245440
257,1744372225463.029212,88200293
258,1744372225551.405715,88732712
259,1744372225640.301461,88371768
260,1744372225728.413648,88898000
261,1744372225818.214155,88704272
262,1744372225906.482821,89220591
263,1744372225996.136581,88801849
264,1744372226085.575279,89109760
265,1744372226174.697999,89436986
266,1744372226264.642506,89124205
267,1744372226352.725741,90000240
268,1744372226440.717661,88027355
269,1744372226528.785568,87992156
270,1744372226618.510421,88769084
