Sample,X(ms) [11.04.2025 12:01:43 772 UTC],"CycleTimeMeasurement.CycleTimeInfo"
185,1744372905738.839123,47099373
186,1744372905786.138719,47283640
187,1744372905834.067443,47297400
188,1744372905881.436257,47978129
189,1744372905928.730866,47369227
190,1744372905976.406990,47246364
191,1744372906024.258159,47676614
192,1744372906065.779617,47850688
193,1744372906102.929137,41520254
194,1744372906150.445328,37166658
195,1744372906198.001163,47508662
196,1744372906245.821297,47547911
197,1744372906292.573528,47818529
198,1744372906332.436137,46752573
199,1744372906370.976346,39871556
200,1744372906418.157439,38531275
201,1744372906465.071772,47180014
202,1744372906512.268270,47045755
203,1744372906557.649532,47065685
204,1744372906599.497137,45380208
205,1744372906646.168843,41846294
206,1744372906693.551363,46674573
207,1744372906735.370759,47620391
208,1744372906778.939266,41578129
209,1744372906820.349252,43586591
210,1744372906868.407452,41394840
211,1744372906916.327052,48059702
212,1744372906963.051617,47918312
213,1744372907009.096172,47096795
214,1744372907048.629697,46094591
215,1744372907095.848106,39111507
216,1744372907142.972070,47218044
217,1744372907190.570932,47124689
218,1744372907236.606812,47599720
219,1744372907272.031523,46034182
220,1744372907320.045559,35423587
221,1744372907367.620932,48019165
222,1744372907414.759972,47571146
223,1744372907461.976950,47140711
224,1744372907498.378799,47214605
225,1744372907544.004483,36400666
226,1744372907591.910599,45627894
227,1744372907639.495883,47986386
228,1744372907685.919519,47501725
229,1744372907730.541697,46749147
230,1744372907769.457572,44301408
231,1744372907816.791470,38921480
232,1744372907864.707986,47327512
233,1744372907911.748990,47916128
234,1744372907956.626523,47040036
235,1744372908002.284839,45173876
236,1744372908049.520559,45363546
237,1744372908096.592919,47231729
238,1744372908144.338163,47077822
239,1744372908188.495110,47743080
240,1744372908229.680039,44157485
241,1744372908271.911026,41235724
242,1744372908320.212763,42199894
243,1744372908367.885203,48280506
244,1744372908415.656443,47705942
245,1744372908456.584759,47737818
246,1744372908496.598226,40929885
247,1744372908543.699372,40011502
248,1744372908590.848937,47100920
249,1744372908638.560030,47152062
250,1744372908686.042706,47709831
251,1744372908729.266626,47736254
252,1744372908773.503470,42964288
253,1744372908821.297043,44237583
254,1744372908869.027519,47793151
255,1744372908916.399479,47736831
256,1744372908957.562737,47372995
257,1744372909001.861097,41160512
258,1744372909049.085532,44297662
259,1744372909096.933892,47351173
260,1744372909144.794959,47736805
261,1744372909186.051710,48080044
262,1744372909226.517937,41056769
263,1744372909274.670310,40434160
264,1744372909321.788532,48152107
265,1744372909368.974150,47115968
266,1744372909416.932119,47187480
267,1744372909456.889212,47972240
268,1744372909496.464070,40003894
269,1744372909543.741470,39519098
270,1744372909591.495563,47271382
271,1744372909639.373097,47753346
272,1744372909687.001866,47874192
273,1744372909724.045883,47634786
274,1744372909770.613719,37046471
275,1744372909818.212217,46564929
276,1744372909866.484790,47614547
277,1744372909906.892230,48256129
278,1744372909953.453594,40436698
279,1744372909995.801159,46539466
280,1744372910042.599466,42645974
281,1744372910089.799430,46493915
282,1744372910137.380430,47197787
283,1744372910184.596639,47579733
284,1744372910224.608772,47218351
285,1744372910266.097959,40012760
286,1744372910313.565163,41517942
287,1744372910360.914039,47489765
288,1744372910408.882039,47317920
289,1744372910450.527177,47948853
290,1744372910496.255163,41689654
291,1744372910544.342443,45700280
292,1744372910591.876026,48069462
293,1744372910635.027919,47532049
294,1744372910679.758977,43152675
295,1744372910724.035239,44729894
296,1744372910772.082492,44277915
297,1744372910819.599012,48079653
298,1744372910865.900190,47540072
299,1744372910910.521123,46283715
300,1744372910949.697550,44581018
301,1744372910994.481510,39176209
302,1744372911041.997150,44786964
303,1744372911090.307906,47512716
304,1744372911138.214679,48362351
305,1744372911185.063910,47854862
306,1744372911222.741350,47225565
307,1744372911267.809719,37303111
308,1744372911315.089332,45065817
309,1744372911362.781310,47718392
310,1744372911410.412799,47255248
311,1744372911448.808052,47632023
312,1744372911496.569426,38395813
313,1744372911544.376212,47759671
314,1744372911591.851817,47806413
315,1744372911638.926630,47476956
316,1744372911678.766870,47096018
317,1744372911718.760412,39869640
318,1744372911766.147470,39943458
319,1744372911813.614826,47384760
320,1744372911859.875572,47467955
321,1744372911906.649723,46510907
322,1744372911951.794217,46524889
323,1744372911999.913870,45145142
324,1744372912047.562919,48132849
325,1744372912092.278226,47632386
326,1744372912137.303186,44718512
327,1744372912178.611252,45026866
328,1744372912225.932403,41307049
329,1744372912273.908999,47335853
330,1744372912322.339106,47980445
331,1744372912368.694412,48418462
332,1744372912410.532977,46347027
333,1744372912448.410870,41840111
334,1744372912495.567830,37875902
335,1744372912543.640750,47155587
336,1744372912590.800546,48073884
337,1744372912638.026710,47161738
338,1744372912673.496119,47224662
339,1744372912715.602137,35467800
340,1744372912762.793150,42106831
341,1744372912811.323719,47191623
342,1744372912859.542123,48534920
343,1744372912900.144043,48212142
344,1744372912937.811688,40603618
345,1744372912985.977226,37667964
346,1744372913033.700990,48165924
