meting_nummer,tijd_unix_ms,testwaarde,round_trip_s,pogingen
1,1744295784782,1,0.15862536430358887
2,1744295785006,2,0.13364267349243164
3,1744295785230,3,0.11159133911132812
4,1744295785347,4,0.19778990745544434
5,1744295785569,5,0.18072247505187988
6,1744295785794,6,0.15750789642333984
7,1744295786016,7,0.13701343536376953
8,1744295786232,8,0.12426400184631348
9,1744295786450,9,0.10733509063720703
10,1744295786564,10,0.19796538352966309
11,1744295786785,11,0.18064141273498535
12,1744295787000,12,0.16751623153686523
13,1744295787217,13,0.1541426181793213
14,1744295787434,14,0.14159846305847168
15,1744295787650,15,0.13062262535095215
16,1744295787858,16,0.12959671020507812
17,1744295788078,17,0.10921764373779297
18,1744295788198,18,0.19197416305541992
19,1744295788417,19,0.17824792861938477
20,1744295788635,20,0.16420531272888184
21,1744295788854,21,0.14861297607421875
22,1744295789068,22,0.13625168800354004
23,1744295789276,23,0.13211488723754883
24,1744295789494,24,0.11666154861450195
25,1744295789614,25,0.19873714447021484
26,1744295789835,26,0.18024921417236328
27,1744295790051,27,0.16903424263000488
28,1744295790269,28,0.1493065357208252
29,1744295790484,29,0.13857078552246094
30,1744295790693,30,0.13466215133666992
31,1744295790906,31,0.12382316589355469
32,1744295791120,32,0.11114382743835449
33,1744295791239,33,0.1961994171142578
34,1744295791454,34,0.18498468399047852
35,1744295791670,35,0.16931629180908203
36,1744295791884,36,0.16323375701904297
37,1744295792097,37,0.15490007400512695
38,1744295792312,38,0.14276337623596191
39,1744295792526,39,0.1299293041229248
40,1744295792738,40,0.1216270923614502
41,1744295792953,41,0.10895419120788574
42,1744295793074,42,0.19069504737854004
43,1744295793293,43,0.17679262161254883
44,1744295793505,44,0.17003750801086426
45,1744295793717,45,0.16222119331359863
46,1744295793934,46,0.14873075485229492
47,1744295794150,47,0.13584661483764648
48,1744295794364,48,0.12280154228210449
49,1744295794582,49,0.1076195240020752
50,1744295794693,50,0.19772028923034668
51,1744295794909,51,0.18466854095458984
52,1744295795125,52,0.17324280738830566
53,1744295795342,53,0.16026997566223145
54,1744295795558,54,0.1448209285736084
55,1744295795774,55,0.13077640533447266
56,1744295795988,56,0.12696385383605957
57,1744295796200,57,0.11255478858947754
58,1744295796319,58,0.19680142402648926
59,1744295796538,59,0.18080472946166992
60,1744295796751,60,0.16812896728515625
61,1744295796968,61,0.151611328125
62,1744295797173,62,0.14861345291137695
63,1744295797383,63,0.1368393898010254
64,1744295797588,64,0.13199472427368164
65,1744295797794,65,0.12619471549987793
66,1744295798000,66,0.12027764320373535
67,1744295798206,67,0.11443495750427246
68,1744295798415,68,0.10611796379089355
69,1744295798522,69,0.19777202606201172
70,1744295798729,70,0.19153475761413574
71,1744295798940,71,0.18248391151428223
72,1744295799146,72,0.17627382278442383
73,1744295799352,73,0.17055344581604004
74,1744295799558,74,0.16399431228637695
75,1744295799763,75,0.15895295143127441
76,1744295799969,76,0.15379929542541504
77,1744295800174,77,0.14950275421142578
78,1744295800380,78,0.14258861541748047
79,1744295800585,79,0.13830804824829102
80,1744295800790,80,0.1316978931427002
81,1744295800997,81,0.12493348121643066
82,1744295801203,82,0.11945509910583496
83,1744295801408,83,0.11480140686035156
84,1744295801617,84,0.10552620887756348
85,1744295801822,85,0.10028696060180664
86,1744295801932,86,0.1914970874786377
87,1744295802138,87,0.18735623359680176
88,1744295802343,88,0.18164515495300293
89,1744295802548,89,0.17680907249450684
90,1744295802753,90,0.17019295692443848
91,1744295802960,91,0.16440033912658691
92,1744295803166,92,0.15781641006469727
93,1744295803371,93,0.15340423583984375
94,1744295803577,94,0.14700961112976074
95,1744295803783,95,0.14169025421142578
96,1744295803988,96,0.13831210136413574
97,1744295804193,97,0.1322641372680664
98,1744295804399,98,0.12637114524841309
