Sample,X(ms) [11.04.2025 13:45:49 699 UTC],"CycleTimeMeasurement.CycleTimeInfo"
304,1744379131194.912824,3890000
305,1744379131198.963336,3885000
306,1744379131203.013016,3873000
307,1744379131207.061624,3873000
308,1744379131211.124168,3872000
309,1744379131215.209112,3879000
310,1744379131219.283040,3880000
311,1744379131223.382776,3880000
312,1744379131228.153312,3894000
313,1744379131233.648688,3947000
314,1744379131237.904512,4123000
315,1744379131242.007080,3985000
316,1744379131246.071832,3906000
317,1744379131250.127648,3886000
318,1744379131254.224624,3879000
319,1744379131258.291344,3887000
320,1744379131262.411096,3879000
321,1744379131266.470816,3905000
322,1744379131270.649488,3879000
323,1744379131274.725976,3922000
324,1744379131278.840720,3888000
325,1744379131282.906912,3888000
326,1744379131286.960352,3885000
327,1744379131291.959992,3875000
328,1744379131297.288592,3939000
329,1744379131301.434288,4068000
330,1744379131305.498832,3936000
331,1744379131309.546208,3883000
332,1744379131313.599952,3866000
333,1744379131317.698744,3878000
334,1744379131321.796304,3886000
335,1744379131325.860440,3889000
336,1744379131330.026504,3882000
337,1744379131334.100608,3915000
338,1744379131338.149368,3886000
339,1744379131342.200824,3873000
340,1744379131346.249184,3876000
341,1744379131350.319640,3878000
342,1744379131355.185208,3879000
343,1744379131359.578760,3949000
344,1744379131363.690056,4015000
345,1744379131369.008968,3914000
346,1744379131373.896544,3963000
347,1744379131378.050952,4043000
348,1744379131383.170392,3944000
349,1744379131388.000336,4005000
350,1744379131392.211696,4025000
351,1744379131396.299216,3947000
352,1744379131400.373416,3896000
353,1744379131404.434064,3886000
354,1744379131408.484608,3878000
355,1744379131412.528984,3872000
356,1744379131416.678120,3867000
357,1744379131420.834728,3877000
358,1744379131424.928984,3930000
359,1744379131430.453056,3905000
360,1744379131435.265656,4031000
361,1744379131439.418584,4050000
362,1744379131443.482704,3944000
363,1744379131447.531296,3880000
364,1744379131451.636312,3871000
365,1744379131455.698600,3897000
366,1744379131459.803344,3880000
367,1744379131463.876104,3892000
368,1744379131467.941744,3887000
369,1744379131472.035176,3895000
370,1744379131476.088280,3900000
371,1744379131480.138664,3881000
372,1744379131484.195144,3875000
373,1744379131488.248432,3874000
374,1744379131492.390608,3882000
375,1744379131496.457152,3901000
376,1744379131500.506936,3882000
377,1744379131505.333344,3877000
378,1744379131510.791080,3924000
379,1744379131515.003224,4034000
380,1744379131519.104712,3972000
381,1744379131523.239584,3904000
382,1744379131527.369888,3907000
383,1744379131531.441544,3909000
384,1744379131535.491136,3884000
385,1744379131539.535784,3870000
386,1744379131543.585472,3870000
387,1744379131547.631744,3870000
388,1744379131551.731056,3870000
389,1744379131555.785080,3891000
390,1744379131559.889528,3876000
391,1744379131563.952656,3885000
392,1744379131568.004464,3882000
393,1744379131572.080752,3878000
394,1744379131576.131800,3894000
395,1744379131581.283128,3872000
396,1744379131586.359496,4016000
397,1744379131590.680696,4048000
398,1744379131594.784272,3991000
399,1744379131598.849512,3910000
400,1744379131602.898056,3884000
401,1744379131606.943752,3871000
402,1744379131610.999240,3868000
403,1744379131615.088712,3878000
404,1744379131619.153608,3889000
405,1744379131623.258672,3883000
406,1744379131627.369376,3902000
407,1744379131631.511648,3895000
408,1744379131635.579112,3912000
409,1744379131639.634680,3883000
410,1744379131643.684448,3875000
411,1744379131647.732320,3872000
412,1744379131651.830640,3868000
413,1744379131655.898880,3895000
414,1744379131661.649408,3892000
415,1744379131666.346296,4018000
416,1744379131670.504672,4023000
417,1744379131674.657136,3958000
418,1744379131678.707712,3885000
419,1744379131682.760152,3868000
420,1744379131686.808896,3873000
421,1744379131690.935968,3868000
422,1744379131695.002952,3893000
423,1744379131699.061936,3885000
424,1744379131703.625384,3875000
425,1744379131708.976048,3951000
426,1744379131713.120504,4069000
427,1744379131717.697976,3942000
428,1744379131723.360952,3957000
429,1744379131727.618432,4094000
430,1744379131731.779256,4000000
431,1744379131735.859080,3947000
432,1744379131739.911448,3889000
433,1744379131743.960104,3874000
434,1744379131748.010224,3876000
435,1744379131752.118448,3873000
436,1744379131756.186720,3899000
437,1744379131760.298728,3890000
438,1744379131764.360344,3900000
439,1744379131768.410024,3880000
440,1744379131772.535688,3881000
441,1744379131776.660480,3923000
442,1744379131780.722744,3874000
443,1744379131784.789144,3881000
444,1744379131788.907096,3885000
445,1744379131792.987032,3891000
446,1744379131797.777736,3893000
447,1744379131803.208208,3953000
448,1744379131807.413016,4066000
449,1744379131811.520744,3975000
450,1744379131815.622072,3915000
451,1744379131819.717032,3888000
452,1744379131823.782616,3892000
453,1744379131827.959216,3884000
454,1744379131832.033512,3915000
455,1744379131836.095640,3890000
456,1744379131840.153496,3883000
457,1744379131844.209880,3879000
458,1744379131848.261600,3877000
459,1744379131852.371728,3874000
460,1744379131856.425024,3888000
461,1744379131860.533840,3882000
462,1744379131864.657024,3910000
463,1744379131868.710904,3871000
464,1744379131872.776568,3880000
465,1744379131878.308472,3881000
466,1744379131883.090904,4029000
467,1744379131887.223352,4053000
468,1744379131891.376688,3937000
469,1744379131895.447048,3909000
470,1744379131899.505096,3890000
471,1744379131903.559912,3882000
472,1744379131907.615392,3877000
473,1744379131911.668824,3876000
474,1744379131915.761208,3872000
475,1744379131919.860552,3888000
476,1744379131923.926416,3893000
477,1744379131928.035464,3884000
478,1744379131932.103856,3902000
479,1744379131936.154912,3884000
480,1744379131940.224888,3874000
481,1744379131944.281968,3877000
482,1744379131948.335608,3874000
483,1744379131952.434232,3876000
484,1744379131958.043064,3890000
485,1744379131962.823056,4067000
486,1744379131966.963688,4049000
487,1744379131971.043792,3943000
488,1744379131975.107504,3896000
489,1744379131979.154760,3883000
490,1744379131983.456840,3869000
491,1744379131988.977648,3918000
492,1744379131994.290104,4010000
493,1744379131999.235104,4062000
494,1744379132003.386992,4042000
495,1744379132007.462272,3941000
496,1744379132011.521480,3887000
497,1744379132016.536824,3879000
498,1744379132022.183592,3985000
499,1744379132027.423696,4051000
500,1744379132031.624008,4097000
501,1744379132035.786760,3975000
502,1744379132039.882240,3947000
503,1744379132043.956248,3907000
504,1744379132048.020440,3893000
505,1744379132052.119928,3876000
506,1744379132056.184608,3899000
507,1744379132060.311696,3888000
508,1744379132064.374944,3906000
509,1744379132068.434648,3875000
510,1744379132072.512424,3879000
511,1744379132076.551856,3893000
512,1744379132080.745240,3863000
513,1744379132084.816984,3910000
514,1744379132088.933528,3886000
515,1744379132093.721576,3888000
516,1744379132099.153728,3952000
517,1744379132103.347400,4067000
518,1744379132108.134888,3975000
519,1744379132113.417576,3948000
520,1744379132117.610080,4043000
521,1744379132121.729256,3957000
522,1744379132125.795528,3905000
523,1744379132129.911272,3887000
524,1744379132133.976328,3900000
525,1744379132138.020576,3882000
526,1744379132142.071616,3863000
527,1744379132146.118936,3870000
528,1744379132150.164760,3865000
529,1744379132154.522112,3872000
530,1744379132160.169856,3945000
531,1744379132164.791528,4060000
532,1744379132168.922152,4056000
533,1744379132173.003048,3936000
534,1744379132177.058368,3895000
535,1744379132181.111720,3871000
536,1744379132185.168136,3875000
537,1744379132189.299680,3877000
538,1744379132193.378520,3900000
539,1744379132197.428064,3892000
540,1744379132201.482272,3870000
541,1744379132205.530496,3880000
542,1744379132209.584744,3869000
543,1744379132213.670496,3873000
544,1744379132218.977552,3886000
545,1744379132224.466128,3955000
546,1744379132229.815304,4026000
547,1744379132233.977592,4043000
548,1744379132238.100632,3947000
549,1744379132242.175944,3904000
550,1744379132246.227328,3897000
551,1744379132250.289752,3876000
552,1744379132255.177304,3878000
553,1744379132259.506368,3951000
554,1744379132263.627096,3989000
555,1744379132267.700768,3924000
556,1744379132271.814728,3893000
557,1744379132275.890744,3901000
558,1744379132280.022264,3891000
559,1744379132284.082800,3907000
560,1744379132288.133464,3875000
561,1744379132292.265024,3870000
562,1744379132297.872616,3905000
563,1744379132302.662584,4047000
564,1744379132306.807968,4031000
565,1744379132310.872872,3944000
566,1744379132314.967096,3883000
567,1744379132319.026304,3890000
568,1744379132323.124944,3882000
569,1744379132327.237520,3891000
570,1744379132331.352344,3891000
571,1744379132335.411136,3893000
572,1744379132339.459632,3879000
573,1744379132343.512384,3870000
574,1744379132347.567984,3881000
575,1744379132351.658752,3872000
576,1744379132355.721080,3888000
577,1744379132361.363544,3884000
578,1744379132366.129016,4064000
579,1744379132370.311496,4030000
580,1744379132375.883448,3972000
581,1744379132380.194856,4026000
582,1744379132384.850632,3974000
583,1744379132390.194816,3955000
584,1744379132395.859368,4052000
585,1744379132401.313248,4060000
586,1744379132405.963160,4055000
587,1744379132411.690872,4015000
588,1744379132417.254816,4049000
589,1744379132422.965520,4058000
590,1744379132428.355008,4071000
591,1744379132433.601552,4096000
592,1744379132439.269312,4084000
593,1744379132444.763096,4117000
594,1744379132449.312960,4077000
595,1744379132453.466544,4022000
596,1744379132457.544808,3934000
597,1744379132461.663824,3891000
598,1744379132465.722960,3901000
599,1744379132469.778400,3885000
600,1744379132473.845992,3879000
601,1744379132477.903392,3886000
602,1744379132481.954704,3880000
603,1744379132486.000088,3875000
604,1744379132490.113560,3871000
605,1744379132494.195728,3890000
606,1744379132499.416520,3894000
607,1744379132504.456040,3988000
608,1744379132508.709608,4054000
609,1744379132512.803896,3972000
